starname,mag3_6,mag4_5,mag5_8,mag8_0,mag24
2dFS0005,16.784,16.529,99.999,99.999,99.999
2dFS0010,17.358,99.999,99.999,99.999,99.999
2dFS0026,16.795,99.999,99.999,99.999,99.999
2dFS0027,16.06,15.889,99.999,99.999,99.999
2dFS0031,16.421,16.298,99.999,99.999,99.999
2dFS0032,17.185,99.999,99.999,99.999,99.999
2dFS0044,15.405,15.032,99.999,99.999,99.999
2dFS0046,17.154,17.133,99.999,99.999,99.999
2dFS0049,15.972,15.59,99.999,99.999,99.999
2dFS0050,16.391,16.254,99.999,99.999,99.999
2dFS0052,17.043,16.688,99.999,99.999,99.999
2dFS0053,17.625,99.999,99.999,99.999,99.999
2dFS0058,15.474,15.117,99.999,99.999,99.999
2dFS0060,15.208,99.999,99.999,99.999,99.999
2dFS0061,16.717,99.999,99.999,99.999,99.999
2dFS0063,17.37,99.999,99.999,99.999,99.999
2dFS0064,16.268,15.823,99.999,99.999,99.999
2dFS0074,16.887,99.999,99.999,99.999,99.999
2dFS0075,15.897,15.901,99.999,99.999,99.999
2dFS0077,15.865,15.664,99.999,99.999,99.999
2dFS0080,16.657,16.24,99.999,99.999,99.999
2dFS0083,16.643,16.529,99.999,99.999,99.999
2dFS0092,17.498,99.999,99.999,99.999,99.999
2dFS0103,16.983,99.999,99.999,99.999,99.999
2dFS0108,16.558,16.557,99.999,99.999,99.999
2dFS0111,15.226,15.01,99.999,99.999,99.999
2dFS0112,17.271,99.999,99.999,99.999,99.999
2dFS0115,15.44,15.114,99.999,99.999,99.999
2dFS0119,16.627,16.117,99.999,99.999,99.999
2dFS0120,15.183,14.749,99.999,99.999,99.999
2dFS0122,15.307,15.279,99.999,99.999,99.999
2dFS0123,16.106,15.961,99.999,99.999,99.999
2dFS0126,16.66,99.999,99.999,99.999,99.999
2dFS0127,15.819,15.351,99.999,99.999,99.999
2dFS0128,16.422,16.461,99.999,99.999,99.999
2dFS0130,16.533,16.558,99.999,99.999,99.999
2dFS0133,16.957,16.763,99.999,99.999,99.999
2dFS0138,15.625,15.394,99.999,99.999,99.999
2dFS0144,16.344,16.075,99.999,99.999,99.999
2dFS0147,16.003,15.896,99.999,99.999,99.999
2dFS0152,16.39,16.033,99.999,99.999,99.999
2dFS0176,15.827,15.732,99.999,99.999,99.999
2dFS0181,15.947,15.288,99.999,99.999,99.999
2dFS0185,16.981,99.999,99.999,99.999,99.999
2dFS0186,15.605,15.3,99.999,99.999,99.999
2dFS0190,15.59,15.635,99.999,99.999,99.999
2dFS0203,15.814,15.623,99.999,99.999,99.999
2dFS0206,17.245,16.943,99.999,99.999,99.999
2dFS0208,17.305,99.999,99.999,99.999,99.999
2dFS0212,16.646,16.663,99.999,99.999,99.999
2dFS0214,16.05,15.885,99.999,99.999,99.999
2dFS0219,16.468,16.209,99.999,99.999,99.999
2dFS0220,14.742,14.495,14.174,99.999,99.999
2dFS0221,17.071,16.669,99.999,99.999,99.999
2dFS0225,16.229,16.322,99.999,99.999,99.999
2dFS0226,16.572,16.678,99.999,99.999,99.999
2dFS0231,14.706,14.422,14.213,99.999,99.999
2dFS0233,14.678,14.578,99.999,99.999,99.999
2dFS0235,16.147,16.061,99.999,99.999,99.999
2dFS0239,16.387,15.892,99.999,99.999,99.999
2dFS0243,16.905,16.92,99.999,99.999,99.999
OGLE-PSFid1099121,16.994,99.999,99.999,99.999,99.999
2dFS0249,14.986,14.828,99.999,99.999,99.999
2dFS0251,16.202,16.41,99.999,99.999,99.999
2dFS0258,17.416,99.999,99.999,99.999,99.999
2dFS0262,17.531,99.999,99.999,99.999,99.999
2dFS0263,16.42,16.159,99.999,99.999,99.999
2dFS0279,17.175,16.718,99.999,99.999,99.999
2dFS0284,16.928,16.702,99.999,99.999,99.999
2dFS0285,15.886,15.884,99.999,99.999,99.999
2dFS0287,16.396,16.333,99.999,99.999,99.999
2dFS0289,16.188,16.192,99.999,99.999,99.999
2dFS0298,99.999,15.178,99.999,99.999,99.999
2dFS0309,15.66,15.553,99.999,99.999,99.999
2dFS0310,17.416,16.73,99.999,99.999,99.999
2dFS0313,14.658,14.448,14.213,99.999,99.999
2dFS0318,17.449,16.904,99.999,99.999,99.999
2dFS0323,99.999,17.033,99.999,99.999,99.999
2dFS0330,15.573,15.481,99.999,99.999,99.999
2dFS0333,14.732,14.631,99.999,99.999,99.999
2dFS0348,14.998,14.716,99.999,99.999,99.999
2dFS0359,15.676,15.363,99.999,99.999,99.999
2dFS0362,16.846,99.999,99.999,99.999,99.999
2dFS0366,17.115,99.999,99.999,99.999,99.999
2dFS0371,15.649,15.307,99.999,99.999,99.999
2dFS0379,99.999,17.028,99.999,99.999,99.999
2dFS0384,16.452,16.385,99.999,99.999,99.999
2dFS0385,15.848,15.949,99.999,99.999,99.999
2dFS0391,17.568,99.999,99.999,99.999,99.999
2dFS0402,13.468,12.635,11.179,9.845,3.54
2dFS0405,17.03,16.729,99.999,99.999,99.999
2dFS0413,16.629,99.999,99.999,99.999,99.999
2dFS0414,15.553,15.35,99.999,99.999,99.999
2dFS0415,17.235,99.999,99.999,99.999,99.999
2dFS0418,99.999,15.076,14.53,99.999,99.999
2dFS0430,15.896,15.944,99.999,99.999,99.999
2dFS0431,17.12,99.999,99.999,99.999,99.999
2dFS0432,16.666,99.999,99.999,99.999,99.999
2dFS0440,15.321,14.979,99.999,99.999,99.999
2dFS0441,15.477,15.475,99.999,99.999,99.999
2dFS0443,16.711,99.999,99.999,99.999,99.999
2dFS0445,14.575,14.243,99.999,99.999,99.999
2dFS0446,16.262,16.416,99.999,99.999,99.999
2dFS0449,16.271,16.188,99.999,99.999,99.999
2dFS0455,16.476,16.579,99.999,99.999,99.999
2dFS0457,14.936,14.698,14.249,99.999,99.999
2dFS0473,16.389,99.999,99.999,99.999,99.999
2dFS0476,16.626,16.283,99.999,99.999,99.999
2dFS0480,14.385,14.368,14.56,99.999,99.999
AzV2b;2dFS0482,13.945,13.956,13.813,99.999,99.999
2dFS0484,15.679,15.479,99.999,99.999,99.999
2dFS0486,15.79,15.394,99.999,99.999,99.999
2dFS0493,99.999,17.138,99.999,99.999,99.999
2dFS0498,14.716,14.703,99.999,99.999,8.765
2dFS0503,16.913,17.084,99.999,99.999,99.999
2dFS0509,16.346,16.274,99.999,99.999,99.999
AzV3;2dFS0512,99.999,14.112,14.005,99.999,99.999
2dFS0513,15.815,15.454,99.999,99.999,99.999
2dFS0515,15.604,15.576,99.999,99.999,99.999
2dFS0518,17.207,16.987,99.999,99.999,99.999
2dFS0520,99.999,14.836,14.287,99.999,99.999
2dFS0534,15.853,15.439,99.999,99.999,99.999
AzV4,12.81,12.578,12.273,11.946,99.999
2dFS0544,14.147,13.871,13.513,13.447,99.999
AzV5;2dFS0545,13.912,13.918,13.972,99.999,99.999
2dFS0546,16.174,16.124,99.999,99.999,99.999
2dFS0548,16.382,16.466,99.999,99.999,99.999
2dFS0549,16.403,16.365,99.999,99.999,99.999
2dFS0552,16.267,16.185,99.999,99.999,99.999
2dFS5003,15.108,15.005,99.999,99.999,8.885
2dFS0568,15.764,15.514,99.999,99.999,99.999
AzV9,13.141,13.085,12.994,12.872,7.757
2dFS0570,15.204,15.176,99.999,99.999,99.999
2dFS5005,15.783,99.999,99.999,99.999,99.999
2dFS0575,15.446,15.289,99.999,99.999,99.999
AzV10;2dFS0577,12.716,12.658,12.683,12.594,99.999
2dFS0576,16.577,16.102,99.999,99.999,99.999
AzV11;2dFS0580,13.721,99.999,13.589,99.999,7.96
2dFS0583,15.876,15.539,99.999,99.999,99.999
2dFS0591,16.996,99.999,99.999,99.999,99.999
2dFS0593,17.25,99.999,99.999,99.999,99.999
2dFS0595,16.982,16.64,99.999,99.999,99.999
2dFS0599,16.91,99.999,99.999,99.999,99.999
AzV13;2dFS5007,99.999,13.298,13.093,12.74,99.999
2dFS0602,14.403,14.214,14.118,99.999,99.999
2dFS0604,17.198,99.999,99.999,99.999,99.999
OGLE-PSFid4056804,16.001,15.92,99.999,99.999,99.999
2dFS0613,16.312,16.52,99.999,99.999,99.999
2dFS0619,14.545,14.351,14.09,13.742,99.999
2dFS0620,15.561,15.535,99.999,99.999,99.999
2dFS0621,16.837,99.999,99.999,99.999,99.999
2dFS0626,99.999,16.358,99.999,99.999,99.999
2dFS5009,15.863,99.999,99.999,99.999,99.999
OGLE-PSFid4110409,15.836,15.947,99.999,99.999,99.999
2dFS0633,16.583,16.722,99.999,99.999,99.999
2dFS0636,15.474,15.416,99.999,99.999,99.999
2dFS5013,14.225,14.058,13.951,13.468,99.999
2dFS0641,14.851,14.551,14.224,99.999,99.999
2dFS0647,16.168,15.881,99.999,99.999,99.999
OGLE-PSFid4103706,15.331,15.548,99.999,99.999,99.999
2dFS0650,15.182,15.241,99.999,99.999,99.999
2dFS0658,14.452,14.407,99.999,99.999,99.999
2dFS5014,15.283,15.278,99.999,99.999,99.999
AzV24,99.999,14.181,14.047,99.999,7.708
2dFS5016,14.864,99.999,99.999,99.999,9.354
2dFS0662,99.999,14.94,99.999,99.999,99.999
2dFS0663,16.249,16.224,99.999,99.999,99.999
OGLE-PSFid4163552,15.962,16.09,99.999,99.999,8.394
AzV28;2dFS0668,13.845,13.804,13.918,99.999,99.999
AzV29;2dFS0669,13.82,13.669,13.359,13.021,99.999
2dFS0670,99.999,16.038,99.999,99.999,99.999
2dFS0673,16.588,16.352,99.999,99.999,99.999
2dFS0674,13.576,13.29,13.069,12.838,99.999
AzV32;2dFS5018,14.295,14.253,14.126,99.999,99.999
2dFS0677,14.923,14.867,99.999,99.999,99.999
AzV33;2dFS0679,13.839,13.812,13.934,99.999,99.999
2dFS0681,16.786,99.999,99.999,99.999,99.999
2dFS0683,15.004,14.943,99.999,99.999,99.999
2dFS5020,14.226,14.02,14.01,13.524,99.999
2dFS0685,13.862,13.685,13.532,13.19,99.999
OGLE-PSFid5060548,15.083,15.104,99.999,99.999,8.701
2dFS0691,16.244,16.056,99.999,99.999,99.999
2dFS5021,15.258,15.186,99.999,99.999,99.999
2dFS0698,13.094,13.098,13.158,13.158,99.999
2dFS0699,13.801,13.847,13.859,99.999,99.999
AzV44,14.383,14.428,14.157,99.999,99.999
AzV43;2dFS0700,14.39,14.357,99.999,99.999,8.611
2dFS5023,15.353,15.377,99.999,99.999,99.999
2dFS0702,14.593,14.236,99.999,13.691,99.999
2dFS0703,15.195,15.119,99.999,99.999,99.999
2dFS5024,15.996,99.999,99.999,99.999,99.999
OGLE-PSFid5026631,16.676,16.457,99.999,99.999,99.999
2dFS0708,15.572,15.512,99.999,99.999,99.999
OGLE-td5038089,15.639,15.711,99.999,99.999,8.455
2dFS0710,14.685,14.647,14.332,99.999,99.999
2dFS0714,16.192,15.805,99.999,99.999,99.999
2dFS0717,16.671,16.494,99.999,99.999,99.999
AzV50,13.373,13.56,13.535,99.999,99.999
2dFS0718,15.977,15.983,99.999,99.999,99.999
2dFS0719,14.464,14.182,99.999,99.999,99.999
2dFS0721,15.114,14.981,99.999,99.999,99.999
2dFS0723,14.54,14.202,13.941,99.999,99.999
2dFS0728,17.391,99.999,99.999,99.999,99.999
AzV51;2dFS5029,14.62,14.592,99.999,99.999,99.999
2dFS5030,15.908,15.818,99.999,99.999,99.999
2dFS5031,14.392,14.327,14.447,99.999,99.999
OGLE-PSFid5140701,15.659,15.702,99.999,99.999,99.999
AzV54;2dFS0739,14.158,14.109,14.126,99.999,99.999
AzV56,10.984,10.846,10.844,10.818,99.999
2dFS0741,15.74,15.475,99.999,99.999,99.999
2dFS5033,15.087,15.127,99.999,99.999,99.999
2dFS0743,16.822,16.654,99.999,99.999,99.999
2dFS5034,15.206,15.244,99.999,99.999,99.999
AzV62;2dFS5035,14.781,14.726,99.999,99.999,8.935
2dFS5036,15.658,15.602,99.999,99.999,99.999
2dFS5037,15.64,15.709,99.999,99.999,99.999
AzV66,14.064,14.048,14.157,99.999,99.999
2dFS0750,16.875,99.999,99.999,99.999,99.999
2dFS0754,15.233,15.155,99.999,99.999,99.999
2dFS5038,15.762,15.678,99.999,99.999,99.999
2dFS0757,15.428,15.588,99.999,99.999,99.999
AzV71;2dFS0762,13.918,13.693,13.773,99.999,99.999
2dFS5039,15.397,15.435,99.999,99.999,99.999
2dFS0769,15.22,15.065,99.999,99.999,99.999
2dFS0772,16.517,16.364,99.999,99.999,99.999
AzV78,10.92,10.838,10.799,10.718,99.999
2dFS0775,14.269,14.313,14.19,99.999,99.999
OGLE-PSFid5180064,16.084,16.113,99.999,99.999,99.999
OGLE-PSFid5208049,16.1,16.412,99.999,99.999,99.999
2dFS0776,16.613,16.59,99.999,99.999,99.999
2dFS0778,15.737,15.494,99.999,99.999,99.999
2dFS5043,15.643,15.516,99.999,99.999,99.999
2dFS0780,14.665,14.401,14.221,99.999,9.162
2dFS5044,15.037,15.167,99.999,99.999,99.999
2dFS5045,16.269,16.194,99.999,99.999,99.999
2dFS0783,14.99,14.64,99.999,99.999,99.999
AzV84;2dFS0786,15.31,15.347,99.999,99.999,99.999
AzV85;SMC3-9,12.67,12.385,12.21,11.79,99.999
AzV86,13.102,13.194,13.188,13.081,99.999
AzV87,14.37,14.338,99.999,99.999,99.999
2dFS5046,14.983,14.73,99.999,99.999,99.999
2dFS0791,17.178,16.861,99.999,99.999,99.999
2dFS0792,16.804,16.843,99.999,99.999,99.999
2dFS0795,16.849,16.374,99.999,99.999,99.999
2dFS0800,15.889,15.897,99.999,99.999,99.999
AzV93,14.501,14.32,99.999,99.999,99.999
AzV97,13.365,13.354,13.213,99.999,99.999
AzV96;2dFS0801,12.906,12.909,12.9,12.836,99.999
OGLE-PSFid5300549,16.096,99.999,99.999,99.999,99.999
AzV99,13.164,13.136,13.224,13.1,99.999
2dFS0802,14.973,14.796,99.999,99.999,99.999
2dFS0803,15.951,15.801,99.999,99.999,99.999
2dFS0804,14.222,13.877,13.558,13.202,99.999
2dFS0805,15.893,15.82,99.999,99.999,99.999
2dFS0806,14.501,14.335,99.999,99.999,99.999
OGLE-PSFid5311566,99.999,16.254,99.999,99.999,99.999
AzV103,13.887,13.931,13.896,99.999,99.999
AzV104,13.69,13.697,13.735,99.999,99.999
2dFS0811,14.98,14.737,99.999,99.999,99.999
2dFS0816,15.154,15.108,99.999,99.999,99.999
2dFS0818,16.11,16.433,99.999,99.999,99.999
2dFS0825,15.803,15.599,99.999,99.999,99.999
2dFS0826,16.869,99.999,99.999,99.999,99.999
2dFS0831,15.5,15.503,99.999,99.999,99.999
AzV112;2dFS0832,14.712,14.751,99.999,99.999,99.999
2dFS5051,14.742,14.528,99.999,99.999,99.999
2dFS5052,15.866,16.018,99.999,99.999,99.999
AzV115;2dFS0837,14.058,13.982,14.114,99.999,99.999
2dFS0838,15.554,15.599,99.999,99.999,99.999
2dFS0840,15.643,15.595,99.999,99.999,99.999
2dFS0842,99.999,14.976,99.999,99.999,99.999
2dFS5053,15.905,15.914,99.999,99.999,99.999
AzV116;2dFS0843,13.986,13.905,14.008,99.999,99.999
2dFS0846,99.999,15.43,99.999,99.999,99.999
2dFS0847,99.999,15.884,99.999,99.999,99.999
2dFS0850,15.539,15.611,99.999,99.999,99.999
2dFS0854,15.326,15.385,99.999,99.999,99.999
AzV119,14.154,14.053,14.181,99.999,99.999
AzV118,12.069,11.835,11.631,11.43,99.999
2dFS0855,16.109,16.174,99.999,99.999,99.999
OGLE-td6158118,15.342,15.513,99.999,99.999,99.999
2dFS0858,99.999,16.529,99.999,99.999,99.999
2dFS0859,16.598,99.999,99.999,99.999,99.999
2dFS0865,99.999,16.423,99.999,99.999,99.999
2dFS5056,15.358,15.369,99.999,99.999,99.999
AzV125,12.417,12.372,12.379,12.325,99.999
AzV126,14.165,14.125,99.999,99.999,99.999
2dFS5058,14.696,99.999,14.19,99.999,99.999
2dFS0878,13.951,13.868,13.896,99.999,99.999
AzV130,15.165,15.273,99.999,99.999,99.999
2dFS5059,14.3,14.264,13.915,99.999,99.999
OGLE-PSFid6152981,16.289,16.326,99.999,99.999,99.999
2dFS0881,15.11,15.213,99.999,99.999,99.999
2dFS0882,13.413,13.325,13.229,13.133,99.999
2dFS5061,15.925,15.802,99.999,99.999,99.999
2dFS0887,17.016,16.884,99.999,99.999,99.999
AzV137,12.565,12.58,12.618,12.528,99.999
AzV139,13.938,13.943,13.767,99.999,99.999
2dFS0896,15.179,14.93,99.999,99.999,99.999
2dFS0900,17.145,99.999,99.999,99.999,99.999
2dFS0902,14.105,13.888,13.754,13.413,99.999
2dFS0903,99.999,16.87,99.999,99.999,99.999
2dFS0910,15.376,15.201,99.999,99.999,99.999
SMC5_074402,14.985,14.755,14.176,99.999,99.999
2dFS0911,15.716,15.714,99.999,99.999,99.999
SMC5_078415,14.01,13.955,14.092,99.999,99.999
SMC5_038033,16.068,16.131,99.999,99.999,99.999
SMC5_049996,14.833,99.999,14.383,99.999,99.999
2dFS5064,14.204,14.012,13.909,99.999,99.999
SMC5_021152,99.999,14.634,99.999,99.999,99.999
2dFS0918,15.712,15.561,99.999,99.999,99.999
2dFS0922,14.715,14.314,14.046,99.999,99.999
SMC5_073594,15.672,15.597,99.999,99.999,99.999
SMC5_000476,16.13,15.841,99.999,99.999,99.999
SMC5_082923,14.449,14.426,99.999,99.999,99.999
SMC5_074471,14.307,14.168,14.099,99.999,99.999
SMC5_003789,16.598,15.978,99.999,99.999,99.999
AzV143;2dFS0932,14.583,14.652,99.999,99.999,99.999
SMC5_046388,16.301,16.146,99.999,99.999,99.999
SMC5_046182,16.724,16.492,99.999,99.999,99.999
SMC5_020135;2dFS0933,16.749,99.999,99.999,99.999,99.999
SMC5_082987,16.926,99.999,99.999,99.999,99.999
SMC5_037283,16.182,16.228,99.999,99.999,99.999
2dFS0935,15.586,15.804,99.999,99.999,99.999
SMC5_022612,16.464,99.999,99.999,99.999,99.999
SMC5_052147,16.995,99.999,99.999,99.999,99.999
AzV144;2dFS5068;OGLE-td6215965,14.578,14.643,14.341,99.999,9.72
2dFS5069,14.123,13.768,13.538,99.999,99.999
SMC5_022628,15.107,14.899,99.999,99.999,99.999
2dFS5070,15.861,15.737,99.999,99.999,99.999
SMC5_003292,17.346,99.999,99.999,99.999,99.999
2dFS5071,15.183,15.134,99.999,99.999,99.999
OGLE-PSFid6180084,15.959,16.009,99.999,99.999,99.999
SMC5_003175,16.518,99.999,99.999,99.999,99.999
2dFS0949,99.999,14.06,13.609,99.999,99.999
SMC5_016824;2dFS0952,15.117,15.019,99.999,99.999,99.999
SMC5_020303,16.384,16.511,99.999,99.999,99.999
SMC5_048289,15.526,15.234,99.999,99.999,99.999
2dFS0967,16.509,16.567,99.999,99.999,99.999
SMC5_003315,15.701,15.603,99.999,99.999,99.999
SMC5_015618,99.999,16.292,99.999,99.999,99.999
2dFS0968,14.208,13.975,13.642,99.999,99.999
AzV151,12.338,12.287,12.325,12.225,99.999
SMC5_065746,16.06,15.837,99.999,99.999,99.999
OGLE-PSFid6311225,16.079,99.999,99.999,99.999,99.999
SMC5_000398,14.388,14.4,99.999,99.999,99.999
SMC5_049746,15.793,15.527,99.999,99.999,99.999
OGLE-PSFid6319960,15.607,15.591,99.999,99.999,99.999
SMC5_075360,15.147,14.858,14.555,99.999,99.999
2dFS0973,15.902,15.838,99.999,99.999,99.999
2dFS0974,15.859,15.895,99.999,99.999,99.999
2dFS0976,15.664,15.672,99.999,99.999,99.999
2dFS5073,15.983,99.999,99.999,99.999,99.999
2dFS0977,16.328,99.999,99.999,99.999,99.999
SMC5_053756,99.999,15.061,99.999,99.999,99.999
SMC5_005045,16.13,15.964,99.999,99.999,99.999
SMC5_014271,14.436,14.141,14.157,99.999,99.999
2dFS0987,16.372,16.025,99.999,99.999,99.999
SMC5_045353;2dFS0989,14.641,14.42,14.01,99.999,99.999
AzV158;2dFS0991,15.25,14.235,99.999,99.999,99.999
SMC5_080910,99.999,15.89,99.999,99.999,99.999
SMC5_025718,16.252,99.999,99.999,99.999,99.999
2dFS0996,99.999,14.829,99.999,99.999,99.999
SMC5_064745,14.572,14.29,14.057,99.999,99.999
SMC5_014212,14.714,14.526,14.215,99.999,99.999
SMC5_041410,15.159,14.858,14.625,99.999,99.999
2dFS1000,14.285,14.188,13.941,99.999,99.999
NGC330-096;SMC5_014644,15.811,15.72,99.999,99.999,99.999
2dFS5075,15.998,16.059,99.999,99.999,99.999
NGC330-034;SMC5_000183,14.517,14.208,14.108,99.999,99.999
SMC5_037162,15.133,14.892,99.999,99.999,99.999
2dFS1005,15.003,14.86,99.999,99.999,99.999
2dFS1006,14.566,14.584,99.999,99.999,99.999
SMC5_002825,99.999,16.445,99.999,99.999,99.999
SMC5_002782;NGC330-074,16.743,16.684,99.999,99.999,99.999
2dFS5076,13.636,13.441,13.216,12.614,99.999
SMC5_002957,14.797,99.999,99.999,99.999,99.999
2dFS1010,16.291,15.721,99.999,99.999,99.999
SMC5_064576,16.134,16.333,99.999,99.999,99.999
SMC5_016486,14.463,99.999,13.845,99.999,99.999
2dFS5077,15.984,16.018,99.999,99.999,99.999
2dFS1014,16.569,16.405,99.999,99.999,99.999
MHF[S61]47315,13.938,13.708,13.495,13.167,99.999
2dFS1018,15.167,15.007,99.999,99.999,99.999
MHF[S61]51066,14.576,14.299,14.224,99.999,99.999
2dFS1025,16.314,16.039,99.999,99.999,99.999
2dFS1026,15.239,15.308,99.999,99.999,99.999
2dFS1027,15.39,15.397,99.999,99.999,99.999
NGC330-057;SMC5_009833,16.497,16.655,99.999,99.999,9.334
SMC5_014878,14.695,14.415,14.139,99.999,99.999
2dFS1035,15.035,15.162,99.999,99.999,99.999
NGC330-099;SMC5_044674,16.864,99.999,99.999,99.999,99.999
NGC330-040;SMC5_007692;2dFS1041,15.913,15.676,99.999,99.999,99.999
AzV163,13.574,13.434,13.275,13.068,99.999
2dFS5079,15.532,15.463,99.999,99.999,99.999
2dFS1056,99.999,15.736,99.999,99.999,99.999
SMC5_077609,16.812,16.723,99.999,99.999,99.999
SMC5_004153,17.433,99.999,99.999,99.999,99.999
SMC5_003389,15.147,14.916,99.999,99.999,99.999
SMC5_004700,16.679,16.477,99.999,99.999,99.999
SMC5_080142,17.044,99.999,99.999,99.999,99.999
SMC5_049780,99.999,15.269,99.999,99.999,99.999
SMC5_037013;NGC330-044;SMC5_037013,14.452,13.992,13.887,99.999,99.999
SMC5_022295;2dFS1061,14.951,99.999,14.5,99.999,99.999
AzV164;2dFS5081,14.682,14.762,14.606,99.999,99.999
SMC5_025816,14.911,14.545,14.538,99.999,99.999
SMC5_066754,15.118,99.999,99.999,99.999,99.999
SMC5_025596,17.086,99.999,99.999,99.999,99.999
NGC330-056;SMC5_002447,16.053,15.892,99.999,99.999,99.999
2dFS5082,15.109,15.004,99.999,99.999,99.999
SMC5_004982,15.5,15.239,99.999,99.999,99.999
SMC5_011991,15.694,15.287,99.999,99.999,99.999
SMC5_092393;2dFS1072,16.436,16.291,99.999,99.999,99.999
NGC330-054;SMC5_037029,99.999,14.498,99.999,99.999,99.999
2dFS1075,16.746,16.517,99.999,99.999,99.999
SMC5_051147,15.964,15.855,99.999,99.999,99.999
SMC5_077712,16.952,16.744,99.999,99.999,99.999
SMC5_016523;2dFS1077,14.563,14.27,14.291,99.999,99.999
SMC5_043413,15.024,14.699,14.446,99.999,99.999
2dFS5083,14.199,13.929,14.173,13.502,99.999
SMC5_002483,16.06,99.999,99.999,99.999,99.999
SMC5_086200,16.511,16.174,99.999,99.999,99.999
SMC5_038363,15.393,15.005,99.999,99.999,99.999
NGC330-094;SMC5_082714,16.433,16.325,99.999,99.999,99.999
SMC5_015429,16.915,16.597,99.999,99.999,99.999
SMC5_012767,15.681,15.463,99.999,99.999,99.999
NGC330-067;SMC5_079924,16.406,16.313,99.999,99.999,99.999
SMC5_086251,15.832,15.632,99.999,99.999,99.999
NGC330-068;SMC5_009989,15.448,15.328,99.999,99.999,99.999
SMC5_020672,15.739,15.63,99.999,99.999,99.999
NGC330-089;SMC5_002393,16.761,16.832,99.999,99.999,99.999
SMC5_037158,15.958,15.483,99.999,99.999,99.999
AzV169;2dFS5084,14.22,14.082,14.528,99.999,99.999
SMC5_036967;NGC330-093,15.631,15.329,99.999,99.999,99.999
SMC5_045747,15.475,15.147,99.999,99.999,99.999
2dFS1083,16.38,16.241,99.999,99.999,99.999
SMC5_004534,16.785,16.645,99.999,99.999,99.999
2dFS5085,14.355,14.093,13.564,99.999,99.999
NGC330-077;SMC5_000166,14.97,14.8,14.642,99.999,99.999
SMC5_016177,16.5,15.89,99.999,99.999,99.999
2dFS1089,13.33,13.392,13.32,13.336,99.999
SMC5_024949,16.017,99.999,99.999,99.999,99.999
SMC5_052688;2dFS1095,15.698,15.415,99.999,99.999,99.999
SMC5_077670,16.802,99.999,99.999,99.999,99.999
SMC5_026256,17.083,99.999,99.999,99.999,99.999
NGC330-113;SMC5_015068,16.419,99.999,99.999,99.999,99.999
2dFS1099,15.007,14.896,99.999,99.999,99.999
SMC5_022842,16.569,16.376,99.999,99.999,99.999
SMC5_079264;2dFS1100,15.181,15.091,99.999,99.999,99.999
SMC5_053267,16.268,15.989,99.999,99.999,99.999
SMC5_000924,17.405,99.999,99.999,99.999,99.999
SMC5_015867,16.48,15.247,99.999,99.999,99.999
OGLE-PSFid7142073,99.999,15.219,99.999,99.999,99.999
NGC330-039;SMC5_003405;2dFS1109,15.938,15.814,99.999,99.999,99.999
SMC5_048045;NGC330-112,15.788,15.406,99.999,99.999,99.999
NGC330-088;SMC5_009618,16.55,16.593,99.999,99.999,99.999
2dFS5086,15.888,15.94,99.999,99.999,99.999
NGC330-081;SMC5_044096,16.765,99.999,99.999,99.999,99.999
SMC5_008231,15.055,14.786,99.999,99.999,99.999
SMC5_002232;2dFS1123,14.601,14.346,14.114,99.999,99.999
SMC5_020211,16.125,15.825,99.999,99.999,99.999
NGC330-063;SMC5_080598,16.129,16.084,99.999,99.999,99.999
SMC5_082819,12.834,12.66,12.551,12.464,99.999
SMC5_068593,15.99,16.122,99.999,99.999,99.999
SMC5_044898,15.739,15.541,99.999,99.999,99.999
NGC330-098;SMC5_065934,16.968,16.796,99.999,99.999,99.999
NGC330-072;SMC5_017978,16.212,16.133,99.999,99.999,99.999
NGC330-036;SMC5_044567,15.324,15.199,99.999,99.999,99.999
AzV173,12.86,12.849,12.882,12.814,99.999
SMC5_044117,15.45,15.429,99.999,99.999,99.999
SMC5_014637,14.771,14.643,14.378,99.999,99.999
NGC330-031;SMC5_002476;2dFS5088,13.838,13.707,13.688,13.23,99.999
SMC5_037981,16.386,16.337,99.999,99.999,99.999
SMC5_018501,14.075,13.753,13.569,13.286,99.999
SMC5_004506,16.446,99.999,99.999,99.999,99.999
SMC5_003296,99.999,16.204,99.999,99.999,99.999
NGC330-111;SMC5_013331,16.905,99.999,99.999,99.999,99.999
SMC5_025829,15.315,15.038,99.999,99.999,99.999
2dFS1140,16.599,99.999,99.999,99.999,99.999
SMC5_014727,15.102,14.95,99.999,99.999,99.999
NGC330-027;SMC5_003910,15.039,14.898,99.999,99.999,99.999
2dFS5089,15.353,15.268,99.999,99.999,99.999
SMC5_044693,99.999,15.288,99.999,99.999,99.999
NGC330-125;SMC5_003014,16.211,16.243,99.999,99.999,99.999
SMC5_086983,14.624,14.384,14.119,99.999,99.999
NGC330-004;SMC5_082763;2dFS5090,13.382,13.435,13.412,13.334,99.999
SMC5_087004,16.035,99.999,99.999,99.999,99.999
OGLE-PSFid7193779,16.098,99.999,99.999,99.999,99.999
SMC5_087022,16.686,99.999,99.999,99.999,99.999
SMC5_014052,14.645,14.47,14.29,99.999,99.999
NGC330-030;SMC5_020391,15.57,15.668,99.999,99.999,99.999
SMC5_015509,16.13,15.745,99.999,99.999,99.999
SMC5_023931,17.012,16.47,99.999,99.999,99.999
